gene	chrom	start	end
Smp_076400	SM_V7_ZW	44792025	44801311
Smp_076450	SM_V7_ZW	44928621	44935431
Smp_076460	SM_V7_ZW	44936985	44937438
Smp_076520	SM_V7_ZW	45264158	45275921
Smp_076530	SM_V7_ZW	45293795	45313399
Smp_076540	SM_V7_ZW	45313635	45327111
Smp_076560	SM_V7_ZW	45331116	45350061
Smp_076600	SM_V7_ZW	45450575	45458807
Smp_076630	SM_V7_1	20302947	20323356
Smp_076650	SM_V7_3	28403029	28405038
Smp_076660	SM_V7_1	20338824	20355073
Smp_076740	SM_V7_3	17420688	17421233
Smp_076860	SM_V7_1	21117147	21119442
Smp_076880	SM_V7_1	20934397	20940412
Smp_076910	SM_V7_1	20906756	20912522
Smp_076930	SM_V7_1	20864316	20874096
Smp_076950	SM_V7_1	20787273	20806662
Smp_076960	SM_V7_1	20719937	20770412
Smp_076990	SM_V7_1	20635554	20651428
Smp_077000	SM_V7_1	20624297	20631778
Smp_077020	SM_V7_1	20617114	20623189
Smp_077030	SM_V7_1	20521940	20534410
Smp_077070	SM_V7_ZW	79490450	79520387
Smp_077090	SM_V7_ZW	79521151	79525642
Smp_077120	SM_V7_ZW	79635538	79666313
Smp_077180	SM_V7_ZW	79843776	79854335
Smp_077230	SM_V7_ZW	80050956	80072735
Smp_077280	SM_V7_ZW	80331237	80333768
Smp_077310	SM_V7_ZW	80407301	80426494
Smp_077390	SM_V7_ZW	80839058	80839692
Smp_077400	SM_V7_ZW	80840188	80841842
Smp_077540	SM_V7_6	23777106	23805168
Smp_077560	SM_V7_6	23856036	23920282
Smp_077580	SM_V7_6	23925636	23938287
Smp_077590	SM_V7_6	23940047	23943382
Smp_077670	SM_V7_6	24232487	24243902
Smp_077720	SM_V7_6	24311581	24340773
Smp_077790	SM_V7_6	24643681	24643989
Smp_077820	SM_V7_6	24670438	24683701
Smp_077850	SM_V7_6	24788068	24793216
Smp_077860	SM_V7_6	24817739	24819274
Smp_077890	SM_V7_3	37906967	37911731
Smp_077980	SM_V7_1	5152213	5161840
Smp_078040	SM_V7_ZW	36281882	36283520
Smp_078090	SM_V7_7	17207047	17220523
Smp_078110	SM_V7_7	17191728	17195213
Smp_078200	SM_V7_5	13000188	13011664
Smp_078230	SM_V7_6	8177093	8232338
Smp_078240	SM_V7_6	8245842	8281952
Smp_078270	SM_V7_ZW	41732307	41734822
Smp_078280	SM_V7_ZW	41687726	41715306
Smp_078310	SM_V7_ZW	41653956	41664383
Smp_078320	SM_V7_ZW	41636358	41643262
Smp_078400	SM_V7_ZW	31516665	31548960
Smp_078490	SM_V7_1	2083111	2084930
Smp_078520	SM_V7_ZW	58501439	58506063
Smp_078540	SM_V7_ZW	58531099	58532793
Smp_078550	SM_V7_6	11354073	11390569
Smp_078560	SM_V7_6	11406201	11437601
Smp_078570	SM_V7_6	11443371	11478277
Smp_078590	SM_V7_6	11509620	11524946
Smp_078600	SM_V7_2	25431292	25452350
Smp_078610	SM_V7_2	25466274	25489372
Smp_078640	SM_V7_2	25494445	25497160
Smp_078690	SM_V7_1	88707014	88722382
Smp_078700	SM_V7_1	88734106	88756901
Smp_078710	SM_V7_1	88758763	88796302
Smp_078720	SM_V7_1	88796456	88797318
Smp_078730	SM_V7_3	31861405	31874715
Smp_078750	SM_V7_3	31786446	31794572
Smp_078780	SM_V7_3	21207040	21220378
Smp_078800	SM_V7_3	21231180	21241173
Smp_078900	SM_V7_ZW	85900596	85923611
Smp_078910	SM_V7_ZW	85958176	85959456
Smp_078920	SM_V7_ZW	85970190	86004825
Smp_078930	SM_V7_ZW	86011209	86036675
Smp_079000	SM_V7_4	5114800	5115714
Smp_079010	SM_V7_4	5140840	5163443
Smp_079050	SM_V7_ZW	36488212	36506423
Smp_079220	SM_V7_ZW	13287330	13293708
Smp_079230	SM_V7_1	15374179	15374660
Smp_079240	SM_V7_1	15360704	15369406
Smp_079260	SM_V7_1	15937539	15967248
Smp_079270	SM_V7_1	15901112	15930833
Smp_079310	SM_V7_1	15825222	15827997
Smp_079370	SM_V7_1	15650382	15680034
Smp_079380	SM_V7_1	15611947	15640990
Smp_079400	SM_V7_1	15475350	15492580
Smp_079410	SM_V7_1	15438510	15460423
Smp_079420	SM_V7_1	15415324	15431267
Smp_079430	SM_V7_1	15396194	15397138
Smp_079490	SM_V7_6	7384436	7389799
Smp_079560	SM_V7_1	61278247	61282012
Smp_079600	SM_V7_1	61217565	61221174
Smp_079640	SM_V7_1	61025289	61030254
Smp_079650	SM_V7_1	61040398	61070152
Smp_079700	SM_V7_1	61168693	61194544
Smp_079710	SM_V7_3	32458462	32462065
Smp_079730	SM_V7_3	32430713	32442718
Smp_079740	SM_V7_3	32413792	32430706
Smp_079750	SM_V7_3	32404877	32410788
Smp_079760	SM_V7_3	32374869	32404501
Smp_079770	SM_V7_3	32370762	32372617
Smp_079800	SM_V7_3	32296958	32332328
Smp_079810	SM_V7_3	32289052	32294650
Smp_079840	SM_V7_3	32207519	32214561
Smp_079860	SM_V7_1	83371533	83394130
Smp_079910	SM_V7_ZW	39196181	39225040
Smp_079920	SM_V7_ZW	39227202	39241767
Smp_079950	SM_V7_ZW	39135459	39143567
Smp_079960	SM_V7_ZW	39097332	39100397
Smp_079970	SM_V7_ZW	39082364	39089937
Smp_080100	SM_V7_4	38036756	38041091
Smp_080110	SM_V7_4	38070923	38083210
Smp_080130	SM_V7_4	38112905	38114296
Smp_080150	SM_V7_4	38116492	38119694
Smp_080180	SM_V7_4	38161436	38177958
Smp_080210	SM_V7_4	38228782	38250206
Smp_080280	SM_V7_1	20194550	20203687
Smp_080320	SM_V7_1	20083542	20095056
Smp_080370	SM_V7_ZW	41462543	41463550
Smp_080420	SM_V7_ZW	41183253	41185153
Smp_080520	SM_V7_ZW	31164733	31180927
Smp_080530	SM_V7_ZW	31183964	31188099
Smp_080550	SM_V7_ZW	31251315	31260898
Smp_080560	SM_V7_ZW	31271212	31280349
Smp_080610	SM_V7_3	11829552	11831779
Smp_080620	SM_V7_3	11844776	11852313
Smp_080700	SM_V7_6	8535423	8578628
Smp_080730	SM_V7_6	8484702	8487956
Smp_080840	SM_V7_6	8152069	8158068
Smp_080850	SM_V7_6	8158070	8168155
Smp_080870	SM_V7_7	6917729	7013469
Smp_080920	SM_V7_ZW	38211038	38214953
Smp_080980	SM_V7_ZW	37983116	37990324
Smp_081140	SM_V7_1	31356440	31391725
Smp_081190	SM_V7_1	31469589	31472826
Smp_081200	SM_V7_1	31489267	31496106
Smp_081250	SM_V7_1	31625608	31629086
Smp_081260	SM_V7_1	31678685	31725904
Smp_081380	SM_V7_7	15961617	15984311
Smp_081420	SM_V7_ZW	85122449	85128311
Smp_081430	SM_V7_ZW	85129219	85140455
Smp_081450	SM_V7_ZW	85193469	85229135
Smp_081460	SM_V7_ZW	85238728	85248781
Smp_081470	SM_V7_ZW	85261944	85282745
Smp_081510	SM_V7_ZW	85317529	85331942
Smp_081790	SM_V7_5	24952662	24965876
Smp_081820	SM_V7_5	25008820	25020254
Smp_081900	SM_V7_1	74787814	74789581
Smp_082030	SM_V7_2	47624350	47625152
Smp_082050	SM_V7_2	47594821	47605432
Smp_082240	SM_V7_ZW	21906956	21907470
Smp_082250	SM_V7_ZW	21915025	21937609
Smp_082280	SM_V7_6	14391612	14408607
Smp_082290	SM_V7_6	14417044	14423507
Smp_082300	SM_V7_6	14434281	14468962
Smp_082360	SM_V7_7	13079744	13128121
Smp_082370	SM_V7_7	13160205	13188544
Smp_082410	SM_V7_3	14716611	14721364
Smp_082490	SM_V7_3	14968033	14969702
Smp_082560	SM_V7_5	11335618	11343631
Smp_082570	SM_V7_5	11306678	11323733
Smp_082620	SM_V7_2	26992019	26996211
Smp_082660	SM_V7_2	27070878	27082165
Smp_082670	SM_V7_2	27096169	27113003
Smp_082710	SM_V7_2	27173649	27182413
Smp_082740	SM_V7_2	27220179	27249833
Smp_082750	SM_V7_2	27250112	27250405
Smp_082780	SM_V7_2	27401965	27423731
Smp_082790	SM_V7_2	27424856	27447251
Smp_082800	SM_V7_2	27454031	27469601
Smp_082810	SM_V7_2	27469695	27478306
Smp_082820	SM_V7_2	27500985	27505737
Smp_082850	SM_V7_2	27546555	27568945
Smp_082860	SM_V7_2	27594634	27599731
Smp_082940	SM_V7_4	43946705	43949059
Smp_083020	SM_V7_1	59067577	59077942
Smp_083030	SM_V7_1	59054996	59067220
Smp_083040	SM_V7_1	59025507	59055062
Smp_083080	SM_V7_1	58850305	58862638
Smp_083120	SM_V7_1	58729952	58740865
Smp_083130	SM_V7_1	58718312	58726775
Smp_083150	SM_V7_1	58658152	58667936
Smp_083180	SM_V7_1	58550352	58551239
Smp_083200	SM_V7_1	58514248	58519235
Smp_083240	SM_V7_1	22810772	22820506
Smp_083340	SM_V7_1	22479260	22502378
Smp_083380	SM_V7_1	22363648	22375467
Smp_083400	SM_V7_1	22292038	22314809
Smp_083410	SM_V7_1	22279203	22280824
Smp_083450	SM_V7_3	7829581	7832832
Smp_083480	SM_V7_3	8070251	8085623
Smp_083540	SM_V7_3	8272845	8282570
Smp_083650	SM_V7_1	55631898	55655352
Smp_083680	SM_V7_1	55668806	55671019
Smp_083710	SM_V7_1	55709356	55728330
Smp_083720	SM_V7_1	55728121	55736062
Smp_083730	SM_V7_1	55766160	55776105
Smp_083740	SM_V7_1	55839352	55864276
Smp_083770	SM_V7_1	55910487	55981366
Smp_083780	SM_V7_1	55996629	56011336
Smp_083790	SM_V7_1	56025630	56038303
Smp_083800	SM_V7_1	56040171	56044669
Smp_083870	SM_V7_3	39179653	39214264
Smp_083880	SM_V7_3	39257848	39258851
Smp_083930	SM_V7_3	39475772	39485349
Smp_083940	SM_V7_3	39511543	39512912
Smp_083950	SM_V7_3	39541627	39542907
Smp_083970	SM_V7_3	39710085	39713274
Smp_083980	SM_V7_3	39668530	39697215
Smp_083990	SM_V7_3	39594338	39618474
Smp_084010	SM_V7_ZW	65775571	65791934
Smp_084060	SM_V7_ZW	65649827	65654302
Smp_084080	SM_V7_ZW	65608257	65629143
Smp_084090	SM_V7_ZW	65558667	65607665
Smp_084140	SM_V7_ZW	65230396	65247810
Smp_084180	SM_V7_ZW	83858007	83877684
Smp_084270	SM_V7_ZW	21065055	21071735
Smp_084320	SM_V7_ZW	57497287	57522428
Smp_084380	SM_V7_3	28046816	28057255
Smp_084400	SM_V7_3	28092396	28110287
Smp_084460	SM_V7_ZW	2403984	2404512
Smp_084520	SM_V7_3	31533300	31537562
Smp_084540	SM_V7_3	31555116	31652095
Smp_084600	SM_V7_1	53045827	53059784
Smp_084610	SM_V7_1	53062658	53085652
Smp_084620	SM_V7_1	53089751	53095674
Smp_084740	SM_V7_ZW	37483012	37497838
Smp_084830	SM_V7_3	32018269	32060623
Smp_084860	SM_V7_3	33145249	33166049
Smp_084870	SM_V7_3	33116468	33127989
Smp_084890	SM_V7_3	33058943	33085869
Smp_084900	SM_V7_3	33044343	33058894
Smp_084910	SM_V7_3	33037873	33042097
Smp_084940	SM_V7_3	32955443	32966491
Smp_085010	SM_V7_1	3697949	3705973
Smp_085080	SM_V7_3	25373645	25378441
Smp_085110	SM_V7_3	25408355	25415799
Smp_085150	SM_V7_1	28437181	28466852
Smp_085180	SM_V7_1	16789625	16797482
Smp_085240	SM_V7_ZW	17543553	17559159
Smp_085290	SM_V7_4	5421713	5445766
Smp_085300	SM_V7_4	5415729	5416466
Smp_085310	SM_V7_4	5403270	5411315
Smp_085380	SM_V7_ZW	66641503	66671565
Smp_085410	SM_V7_2	3830765	3834174
Smp_085480	SM_V7_5	12661542	12665044
Smp_085490	SM_V7_5	12651188	12658831
Smp_085500	SM_V7_5	12613380	12635019
Smp_085520	SM_V7_5	12564486	12568967
Smp_085530	SM_V7_5	12538895	12554226
Smp_085540	SM_V7_5	12470694	12520826
Smp_085640	SM_V7_ZW	68820199	68839171
Smp_085650	SM_V7_6	8796587	8805353
Smp_085680	SM_V7_6	8723324	8761219
Smp_085690	SM_V7_6	8719386	8720652
Smp_085700	SM_V7_6	8718384	8718742
Smp_085740	SM_V7_3	28371879	28383312
Smp_085750	SM_V7_3	28360956	28372094
Smp_085780	SM_V7_3	28309449	28322962
Smp_085790	SM_V7_3	28207496	28231200
Smp_085830	SM_V7_1	18054418	18065452
Smp_085840	SM_V7_1	18036566	18047106
Smp_085910	SM_V7_1	82077877	82105481
Smp_086030	SM_V7_6	6951017	6966434
Smp_086060	SM_V7_1	5280361	5288369
Smp_086190	SM_V7_2	23979577	23981138
Smp_086210	SM_V7_2	24054375	24061359
Smp_086220	SM_V7_2	24062795	24089918
Smp_086270	SM_V7_2	24183286	24194651
Smp_086330	SM_V7_ZW	12329185	12339428
Smp_086450	SM_V7_4	6280125	6311252
Smp_086460	SM_V7_4	6355090	6425197
Smp_086470	SM_V7_1	70754922	70759108
Smp_086480	SM_V7_1	70785749	70790338
Smp_086530	SM_V7_1	70884316	70889717
Smp_086590	SM_V7_1	18844113	18844941
Smp_086630	SM_V7_5	2626013	2628966
Smp_086690	SM_V7_5	23027421	23063605
Smp_086710	SM_V7_5	22964201	22987554
Smp_086750	SM_V7_5	22872571	22897087
Smp_086760	SM_V7_5	22852127	22862967
Smp_086830	SM_V7_1	63234302	63239556
Smp_086860	SM_V7_1	63081657	63082146
Smp_086900	SM_V7_4	1813887	1822911
Smp_086910	SM_V7_4	1800217	1802651
Smp_086960	SM_V7_4	2010297	2024770
Smp_087010	SM_V7_4	2162330	2212290
Smp_087220	SM_V7_4	34902393	34928364
Smp_087250	SM_V7_4	34973123	34995196
Smp_087270	SM_V7_4	35033189	35052740
Smp_087320	SM_V7_4	35128304	35136251
Smp_087330	SM_V7_4	35143922	35148498
Smp_087340	SM_V7_4	35155454	35170470
Smp_087440	SM_V7_6	10872328	10884992
Smp_087520	SM_V7_6	11054343	11078039
Smp_087550	SM_V7_3	28603695	28611875
Smp_087560	SM_V7_3	28629439	28641361
Smp_087580	SM_V7_3	28672189	28697977
Smp_087620	SM_V7_3	28753319	28784693
Smp_087690	SM_V7_3	28980602	29035771
Smp_087760	SM_V7_1	2878954	2882794
Smp_087810	SM_V7_6	10356976	10375508
Smp_087820	SM_V7_6	10356476	10356886
Smp_087860	SM_V7_6	10225216	10233440
Smp_087870	SM_V7_6	10196155	10209272
Smp_087920	SM_V7_6	10017321	10033200
Smp_087930	SM_V7_6	9994884	10017318
Smp_087940	SM_V7_6	9978265	9985900
Smp_088090	SM_V7_ZW	40087799	40097570
Smp_088240	SM_V7_ZW	71521885	71543042
Smp_088250	SM_V7_ZW	71500896	71511841
Smp_088270	SM_V7_5	25208181	25228342
Smp_088310	SM_V7_5	25083069	25087902
Smp_088360	SM_V7_ZW	3812835	3844630
Smp_088390	SM_V7_ZW	3794958	3795766
Smp_088420	SM_V7_1	62092356	62095008
Smp_088460	SM_V7_1	62224096	62237990
Smp_088550	SM_V7_1	62572076	62596684
Smp_088600	SM_V7_2	46741435	46754166
Smp_088650	SM_V7_2	46892233	46900986
Smp_088660	SM_V7_2	46910150	46923363
Smp_088700	SM_V7_2	46995232	46996072
Smp_088720	SM_V7_2	47020382	47026223
Smp_088920	SM_V7_1	74291079	74352454
Smp_088940	SM_V7_1	74350203	74380743
Smp_088950	SM_V7_1	74384188	74405884
Smp_088990	SM_V7_4	45394209	45414723
Smp_089000	SM_V7_4	45445241	45446035
Smp_089050	SM_V7_4	45649750	45655598
Smp_089060	SM_V7_4	45656439	45663858
Smp_089100	SM_V7_4	45771107	45798605
Smp_089180	SM_V7_4	12292654	12320799
Smp_089200	SM_V7_4	12404374	12429342
Smp_089220	SM_V7_4	12469217	12488260
Smp_089230	SM_V7_4	12487534	12495515
Smp_089240	SM_V7_4	12499192	12531860
Smp_089290	SM_V7_6	3028646	3034450
Smp_089320	SM_V7_6	3183616	3188452
Smp_089330	SM_V7_6	3198965	3201852
Smp_089370	SM_V7_6	3259719	3261912
Smp_089400	SM_V7_6	3342636	3378032
Smp_089430	SM_V7_2	44954063	44954541
Smp_089460	SM_V7_2	45072323	45139991
Smp_089570	SM_V7_1	6857797	6858522
Smp_089590	SM_V7_1	6948356	6963953
Smp_089630	SM_V7_1	7054107	7060582
Smp_089640	SM_V7_1	7077356	7082660
Smp_089650	SM_V7_1	7085567	7102522
Smp_089670	SM_V7_1	7126199	7132952
Smp_089700	SM_V7_1	7218349	7239585
Smp_089860	SM_V7_2	16011253	16013972
Smp_089870	SM_V7_2	16006480	16010919
Smp_089880	SM_V7_2	15977683	15999455
Smp_089930	SM_V7_2	15846160	15870719
Smp_090010	SM_V7_2	15696002	15704564
Smp_090030	SM_V7_4	44735244	44748188
Smp_090070	SM_V7_4	44445116	44484150
Smp_090080	SM_V7_4	44420717	44434402
Smp_090090	SM_V7_4	44398516	44411032
Smp_090100	SM_V7_4	44339896	44361275
Smp_090110	SM_V7_4	44297046	44317245
Smp_090120	SM_V7_4	46027573	46029132
Smp_090140	SM_V7_4	45955812	45978105
Smp_090150	SM_V7_4	45917382	45924710
Smp_090230	SM_V7_ZW	61474350	61475153
Smp_090240	SM_V7_ZW	61422572	61463424
Smp_090440	SM_V7_2	2419258	2429172
Smp_090450	SM_V7_2	2429206	2459294
Smp_090690	SM_V7_ZW	703596	726937
Smp_090800	SM_V7_ZW	1059610	1097926
Smp_090860	SM_V7_1	63545739	63557050
Smp_090890	SM_V7_1	63769813	63787873
Smp_090920	SM_V7_1	64018153	64021319
Smp_090930	SM_V7_1	64021321	64030049
Smp_090980	SM_V7_1	64161239	64177235
Smp_091000	SM_V7_1	64181481	64191685
Smp_091010	SM_V7_ZW	28795298	28800106
Smp_091170	SM_V7_ZW	28392436	28401007
Smp_091190	SM_V7_ZW	28357303	28379244
Smp_091210	SM_V7_ZW	28302028	28303858
Smp_091230	SM_V7_3	40946073	40948682
Smp_091240	SM_V7_3	40923393	40926487
Smp_091360	SM_V7_1	69729134	69734888
Smp_091380	SM_V7_1	69683084	69685288
Smp_091390	SM_V7_1	69660127	69676618
Smp_091460	SM_V7_1	69511869	69531918
Smp_091470	SM_V7_1	69459279	69492539
Smp_091480	SM_V7_1	69426803	69435475
Smp_091640	SM_V7_6	5801884	5802468
Smp_091650	SM_V7_6	5766607	5793030
Smp_091730	SM_V7_6	5556380	5569403
Smp_091740	SM_V7_6	5538706	5543746
Smp_091750	SM_V7_6	5521076	5530526
Smp_091790	SM_V7_ZW	36960949	36996688
Smp_091820	SM_V7_ZW	37100255	37124733
Smp_091840	SM_V7_ZW	37155419	37176635
Smp_091850	SM_V7_ZW	37181435	37194975
Smp_091950	SM_V7_3	41421984	41424359
Smp_091990	SM_V7_1	39388628	39395626
Smp_092020	SM_V7_1	39536932	39635892
Smp_092150	SM_V7_1	7323249	7329385
Smp_092170	SM_V7_6	13892132	13902503
Smp_092180	SM_V7_6	13903482	13913966
Smp_092280	SM_V7_4	10769494	10772776
Smp_092320	SM_V7_4	10227315	10247152
Smp_092380	SM_V7_4	10554287	10564412
Smp_092490	SM_V7_3	48527899	48530682
Smp_092500	SM_V7_3	48533180	48540525
Smp_092530	SM_V7_ZW	22769556	22810190
Smp_092570	SM_V7_ZW	36295604	36298548
Smp_092580	SM_V7_ZW	36293876	36294370
Smp_092750	SM_V7_5	9753793	9761627
Smp_092770	SM_V7_1	54510436	54528236
Smp_092780	SM_V7_1	54505925	54509224
Smp_092810	SM_V7_3	27472013	27492155
Smp_092850	SM_V7_1	52385083	52402256
Smp_092880	SM_V7_ZW	20687920	20695222
Smp_092930	SM_V7_1	4329098	4339057
Smp_092950	SM_V7_1	4266392	4329384
Smp_093070	SM_V7_5	4424227	4425497
Smp_093100	SM_V7_ZW	18596587	18600815
Smp_093110	SM_V7_ZW	18605942	18606893
Smp_093210	SM_V7_1	31110662	31164370
Smp_093220	SM_V7_1	31168272	31208113
Smp_093230	SM_V7_1	31210981	31214828
Smp_093280	SM_V7_5	11107207	11126594
Smp_093310	SM_V7_1	23051270	23059114
Smp_093320	SM_V7_1	23059117	23063776
Smp_093430	SM_V7_2	44820201	44875029
Smp_093440	SM_V7_1	49970931	49971792
Smp_093450	SM_V7_4	7181261	7195046
Smp_093540	SM_V7_1	41119523	41132768
Smp_093580	SM_V7_1	41160942	41179383
Smp_093620	SM_V7_2	344806	347235
Smp_093630	SM_V7_1	67725541	67738936
Smp_093670	SM_V7_1	67673366	67673781
Smp_093690	SM_V7_1	67627264	67636020
Smp_093700	SM_V7_1	67609320	67613724
Smp_093710	SM_V7_1	67588070	67589603
Smp_093720	SM_V7_1	67574860	67582905
Smp_093740	SM_V7_ZW	38350085	38371494
Smp_093750	SM_V7_ZW	38379142	38388842
Smp_093780	SM_V7_ZW	11664919	11673265
Smp_093790	SM_V7_ZW	11696169	11699075
Smp_093800	SM_V7_ZW	47735062	47747503
Smp_093820	SM_V7_ZW	30238713	30266387
Smp_093830	SM_V7_ZW	30224094	30234129
Smp_093840	SM_V7_4	31233753	31245577
Smp_093850	SM_V7_4	31277902	31283817
Smp_093920	SM_V7_ZW	32268206	32276163
Smp_093930	SM_V7_ZW	32167338	32261050
Smp_093950	SM_V7_1	42426828	42436085
Smp_093980	SM_V7_1	42501483	42505515
Smp_094020	SM_V7_1	42567711	42573235
Smp_094050	SM_V7_ZW	84983009	84996031
Smp_094060	SM_V7_ZW	85045359	85064516
Smp_094140	SM_V7_3	19271242	19285907
Smp_094190	SM_V7_ZW	60288596	60335905
Smp_094250	SM_V7_3	6817199	6820838
Smp_094320	SM_V7_1	44873941	44886330
Smp_094330	SM_V7_1	35863843	35918683
Smp_094340	SM_V7_1	35835614	35851909
Smp_094360	SM_V7_1	35819453	35829937
Smp_094380	SM_V7_2	47370386	47394893
Smp_094390	SM_V7_2	47338432	47342132
Smp_094420	SM_V7_2	28907794	28920127
Smp_094470	SM_V7_ZW	40501774	40502902
Smp_094480	SM_V7_ZW	40515428	40527282
Smp_094560	SM_V7_2	21467362	21520875
Smp_094630	SM_V7_5	10111757	10124172
Smp_094640	SM_V7_5	10143276	10172910
Smp_094760	SM_V7_ZW	39745974	39751704
Smp_094770	SM_V7_ZW	39755040	39756756
Smp_094810	SM_V7_ZW	39857666	39876792
Smp_094820	SM_V7_ZW	39884145	39892320
Smp_094870	SM_V7_1	28098447	28123915
Smp_094880	SM_V7_1	28073770	28087025
Smp_094890	SM_V7_1	51731779	51744211
Smp_094920	SM_V7_4	32262664	32268544
Smp_094930	SM_V7_4	32273051	32331373
Smp_094950	SM_V7_ZW	32379620	32403819
Smp_094980	SM_V7_ZW	32429676	32430196
Smp_095010	SM_V7_ZW	32510039	32530909
Smp_095130	SM_V7_ZW	29149730	29157254
Smp_095140	SM_V7_ZW	29157310	29162620
Smp_095150	SM_V7_ZW	29172720	29180760
Smp_095190	SM_V7_ZW	29288647	29297929
Smp_095290	SM_V7_ZW	21238897	21266751
Smp_095350	SM_V7_2	44250456	44252280
Smp_095360	SM_V7_2	44328527	44331292
Smp_095400	SM_V7_5	15673088	15673339
Smp_095410	SM_V7_5	15751375	15762720
Smp_095470	SM_V7_1	59998492	60000985
Smp_095480	SM_V7_1	59971321	59974484
Smp_095520	SM_V7_1	59923191	59929447
Smp_095580	SM_V7_ZW	71394481	71419381
Smp_095630	SM_V7_4	31498728	31526750
Smp_095650	SM_V7_4	31575874	31593758
Smp_095670	SM_V7_4	31611824	31638493
Smp_095680	SM_V7_4	31656634	31667369
Smp_095810	SM_V7_6	1795397	1804883
Smp_095910	SM_V7_2	6445071	6458935
Smp_095920	SM_V7_2	6467932	6488396
Smp_095980	SM_V7_3	20839833	20845006
Smp_096000	SM_V7_3	20874690	20877572
Smp_096010	SM_V7_3	20882571	20910232
Smp_096020	SM_V7_3	20915856	20960057
Smp_096050	SM_V7_3	20981159	20984704
Smp_096160	SM_V7_ZW	26987826	27002892
Smp_096200	SM_V7_ZW	27116594	27131865
Smp_096210	SM_V7_ZW	27144269	27154835
Smp_096240	SM_V7_ZW	70027617	70071280
Smp_096270	SM_V7_ZW	69922299	69960092
Smp_096290	SM_V7_ZW	69890625	69896545
Smp_096310	SM_V7_ZW	69842669	69880673
Smp_096320	SM_V7_ZW	69819415	69835505
Smp_096360	SM_V7_ZW	78715594	78738075
Smp_096390	SM_V7_ZW	26765486	26768882
Smp_096410	SM_V7_ZW	26742730	26762822
Smp_096450	SM_V7_ZW	26601437	26628372
Smp_096480	SM_V7_ZW	26527602	26532877
Smp_096520	SM_V7_2	41224719	41246170
Smp_096640	SM_V7_ZW	63374918	63397913
Smp_096720	SM_V7_4	32382238	32390374
Smp_096750	SM_V7_4	32445758	32446336
Smp_096760	SM_V7_4	32489972	32505616
Smp_096780	SM_V7_4	32536255	32544782
Smp_096790	SM_V7_1	18180210	18183405
Smp_096900	SM_V7_2	34826160	34843691
Smp_096910	SM_V7_2	34819555	34823304
Smp_096920	SM_V7_2	34812851	34813324
Smp_097020	SM_V7_4	40116042	40147164
Smp_097180	SM_V7_1	84043666	84069904
Smp_097210	SM_V7_1	84118323	84126143
Smp_097240	SM_V7_1	30117634	30121262
Smp_097280	SM_V7_1	29999086	30008570
Smp_097320	SM_V7_7	2983718	3010582
Smp_097370	SM_V7_7	3331206	3351812
Smp_097380	SM_V7_7	3372680	3376092
Smp_097460	SM_V7_1	48503305	48529775
Smp_097490	SM_V7_1	48442399	48443190
Smp_097500	SM_V7_1	48417549	48431033
Smp_097560	SM_V7_7	16706385	16711419
Smp_097590	SM_V7_7	16769835	16805119
Smp_097620	SM_V7_1	22042298	22046350
Smp_097660	SM_V7_1	21968408	21972231
Smp_097700	SM_V7_1	21926556	21952831
Smp_097710	SM_V7_1	21918055	21924366
Smp_097730	SM_V7_1	21881834	21893821
Smp_097740	SM_V7_1	21861355	21872857
Smp_097750	SM_V7_1	21847979	21850171
Smp_097790	SM_V7_1	21734766	21746351
Smp_097800	SM_V7_1	21730595	21732718
Smp_097810	SM_V7_1	21685236	21703151
Smp_097820	SM_V7_ZW	5426744	5458308
Smp_097830	SM_V7_ZW	5463907	5480908
Smp_097930	SM_V7_1	17351203	17351987
Smp_097940	SM_V7_1	17327363	17348207
Smp_098090	SM_V7_ZW	85686968	85703762
Smp_098300	SM_V7_ZW	9359693	9389609
Smp_098320	SM_V7_1	30859968	30886668
Smp_098330	SM_V7_1	30857022	30859966
Smp_098340	SM_V7_ZW	5360293	5363658
Smp_098420	SM_V7_6	20130636	20132968
Smp_098450	SM_V7_6	20229922	20255453
Smp_098550	SM_V7_2	20097667	20133792
Smp_098560	SM_V7_2	20083896	20092891
Smp_098570	SM_V7_2	20077366	20078130
Smp_098650	SM_V7_ZW	47982922	47989980
Smp_098740	SM_V7_1	59335736	59341420
Smp_098760	SM_V7_1	59277786	59306672
Smp_098840	SM_V7_1	9093606	9100310
Smp_098850	SM_V7_1	9107394	9121132
Smp_098890	SM_V7_3	3035851	3037102
Smp_098920	SM_V7_3	3136176	3154433
Smp_098950	SM_V7_3	3284976	3294186
Smp_098960	SM_V7_3	3296977	3297526
Smp_098980	SM_V7_3	3310086	3335240
Smp_099030	SM_V7_ZW	62700422	62708397
Smp_099090	SM_V7_ZW	63053639	63061327
Smp_099150	SM_V7_1	2212203	2218497
Smp_099160	SM_V7_1	2236481	2239533
Smp_099170	SM_V7_1	2317975	2324397
Smp_099210	SM_V7_1	2250712	2266127
Smp_099240	SM_V7_1	2393301	2404447
Smp_099300	SM_V7_1	2580938	2582963
Smp_099310	SM_V7_1	2584513	2621314
Smp_099320	SM_V7_1	2627768	2632419
Smp_099420	SM_V7_6	10437491	10438462
Smp_099440	SM_V7_6	10469466	10471643
Smp_099570	SM_V7_1	3445180	3449725
Smp_099630	SM_V7_2	34359431	34371941
Smp_099670	SM_V7_2	34512982	34516277
Smp_099690	SM_V7_2	34486052	34490302
