Gene_ID_mans,First_Base_GFF_mans,Scaffold_ID_jap,Scaffold_BlatBestloc_jap,Depth_40640_jap_Picardetal2018,Depth_40641_jap_Picardetal2018,Coverage_Assignment_jap_Picardetal2018,FST_jap
Smp_341190,69563805,SJC_S000551,PAR,34,31,Autosome,0.471971844444444
Smp_075220,69594717,SJC_S000551,PAR,34,31,Autosome,0.471971844444444
Smp_075210,69630129,SJC_S002858,PAR,35,33,Autosome,0.40321095
Smp_162770,69662629,SJC_S002858,PAR,35,33,Autosome,0.40321095
Smp_162760,69723782,SJC_S014547,PAR,34,32,Autosome,n.a.
Smp_096320,69819415,SJC_S000543,PAR,33,31,Autosome,0.455146666666667
Smp_096310,69842669,SJC_S000543,PAR,33,31,Autosome,0.455146666666667
Smp_096290,69890625,SJC_S000543,PAR,33,31,Autosome,0.455146666666667
Smp_174990,69901648,SJC_S000032,SM_V7_1,33,30,Autosome,-0.0114718960869565
Smp_346330,69915579,SJC_S003682,PAR,36,31,Autosome,n.a.
Smp_096270,69922299,SJC_S000923,PAR,31,29,Autosome,0.438840941176471
Smp_204260,69978159,SJC_S000923,PAR,31,29,Autosome,0.438840941176471
Smp_324020,69997291,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_331820,70000384,SJC_S000923,PAR,31,29,Autosome,0.438840941176471
Smp_096240,70027617,SJC_S001737,PAR,30,29,Autosome,0.423931393333333
Smp_129820,70127957,SJC_S004423,PAR,34,32,Autosome,0.517040333333333
Smp_129810,70283907,SJC_S006167,PAR,29,25,Autosome,n.a.
Smp_210530,70346958,SJC_S000051,PAR,31,28,Autosome,0.462237206578947
Smp_210520,70369929,SJC_S000051,PAR,31,28,Autosome,0.462237206578947
Smp_244040,70396702,SJC_S000051,PAR,31,28,Autosome,0.462237206578947
Smp_244030,70428515,SJC_S000051,PAR,31,28,Autosome,0.462237206578947
Smp_129770,70462630,SJC_S001819,PAR,34,33,Autosome,n.a.
Smp_014080,70502550,SJC_S000051,PAR,31,28,Autosome,0.462237206578947
Smp_129760,70542720,SJC_S000051,PAR,31,28,Autosome,0.462237206578947
Smp_014050,70551926,SJC_S000051,PAR,31,28,Autosome,0.462237206578947
Smp_129750,70589121,SJC_S000051,PAR,31,28,Autosome,0.462237206578947
Smp_342450,70603470,SJC_S000051,PAR,31,28,Autosome,0.462237206578947
Smp_198520,70634291,SJC_S001649,PAR,30,31,Autosome,0.439105333333333
Smp_161160,70663400,SJC_S000185,PAR,33,31,Autosome,0.424164073913043
Smp_071770,70687967,SJC_S000185,PAR,33,31,Autosome,0.424164073913043
Smp_345260,70739400,SJC_S000185,PAR,33,31,Autosome,0.424164073913043
Smp_161140,70753310,SJC_S000185,PAR,33,31,Autosome,0.424164073913043
Smp_161130,70800815,SJC_S000185,PAR,33,31,Autosome,0.424164073913043
Smp_161120,70822056,SJC_S000185,PAR,33,31,Autosome,0.424164073913043
Smp_161110,70956629,SJC_S000185,PAR,33,31,Autosome,0.424164073913043
Smp_204250,71109863,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_161080,71160863,SJC_S000185,PAR,33,31,Autosome,0.424164073913043
Smp_071640,71240262,SJC_S000185,PAR,33,31,Autosome,0.424164073913043
Smp_071630,71273633,SJC_S003617,PAR,36,36,Autosome,0.493364818181818
Smp_306710,71289635,SJC_S003617,PAR,36,36,Autosome,0.493364818181818
Smp_347590,71293705,SJC_S003617,PAR,36,36,Autosome,0.493364818181818
Smp_071590,71299345,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_306720,71301897,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_071610,71306725,SJC_S003617,PAR,36,36,Autosome,0.493364818181818
Smp_244070,71325275,SJC_S000043,SM_V7_7,36,32,Autosome,0.114310271875
Smp_095580,71394481,SJC_S008106,PAR,38,33,Autosome,n.a.
Smp_341610,71416476,SJC_S004301,PAR,33,32,Autosome,0.4649862
Smp_324060,71428576,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_193750,71439563,SJC_S004301,PAR,33,32,Autosome,0.4649862
Smp_170190,71449607,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_335750,71470285,SJC_S000120,PAR,33,30,Autosome,0.0565468958139535
Smp_088250,71500896,SJC_S000471,PAR,34,32,Autosome,0.429383574285714
Smp_088240,71521885,SJC_S000471,PAR,34,32,Autosome,0.429383574285714
Smp_306730,71544386,SJC_S000471,PAR,34,32,Autosome,0.429383574285714
Smp_306740,71567014,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_306750,71595460,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_324070,71609448,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_324080,71614560,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_170170,71644155,SJC_S000471,PAR,34,32,Autosome,0.429383574285714
Smp_170160,71684200,SJC_S000471,PAR,34,32,Autosome,0.429383574285714
Smp_170150,71705051,SJC_S000471,PAR,34,32,Autosome,0.429383574285714
Smp_333300,71761471,SJC_S000471,PAR,34,32,Autosome,0.429383574285714
Smp_333310,71900390,SJC_S004177,PAR,35,36,Autosome,n.a.
Smp_112930,71959736,SJC_S016367,PAR,n.a.,n.a.,n.a.,n.a.
Smp_062680,72007902,SJC_S000272,PAR,32,29,Autosome,0.480779394444444
Smp_244010,72062093,SJC_S000272,PAR,32,29,Autosome,0.480779394444444
Smp_340960,72195972,SJC_S000272,PAR,32,29,Autosome,0.480779394444444
Smp_155970,72228233,SJC_S000272,PAR,32,29,Autosome,0.480779394444444
Smp_244000,72313223,SJC_S000272,PAR,32,29,Autosome,0.480779394444444
Smp_306800,72416201,SJC_S000016,SM_V7_2,34,31,Autosome,0.104218724056818
Smp_306810,72576011,SJC_S000016,SM_V7_2,34,31,Autosome,0.104218724056818
Smp_004910,72650497,SJC_S000016,SM_V7_2,34,31,Autosome,0.104218724056818
Smp_342070,72681924,SJC_S000016,SM_V7_2,34,31,Autosome,0.104218724056818
Smp_347050,72730027,SJC_S002581,PAR,38,39,Autosome,n.a.
Smp_124770,72768657,SJC_S000016,SM_V7_2,34,31,Autosome,0.104218724056818
Smp_124760,72798697,SJC_S000928,PAR,32,27,Autosome,0.154435478
Smp_124750,72838707,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_124740,72886568,SJC_S000951,PAR,31,25,Autosome,0.529412
Smp_344350,72955691,SJC_S000883,PAR,41,34,Autosome,0.529412
Smp_347530,72983168,SJC_S001523,PAR,35,33,Autosome,0.585534
Smp_324090,73031468,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_151190,73046008,SJC_S001523,PAR,35,33,Autosome,0.585534
Smp_151180,73073190,SJC_S001189,PAR,37,35,Autosome,n.a.
Smp_054240,73098408,SJC_S001189,PAR,37,35,Autosome,n.a.
Smp_054230,73117221,SJC_S001189,PAR,37,35,Autosome,n.a.
Smp_054220,73127770,SJC_S000759,PAR,36,34,Autosome,0.028163375
Smp_054200,73170568,SJC_S000759,PAR,36,34,Autosome,0.028163375
Smp_344360,73187858,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_306840,73198147,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_306850,73204080,SJC_S001128,PAR,34,30,Autosome,0.398094857142857
Smp_337260,73209958,SJC_S001128,PAR,34,30,Autosome,0.398094857142857
Smp_306860,73243748,SJC_S000759,PAR,36,34,Autosome,0.028163375
Smp_198960,73255288,SJC_S000759,PAR,36,34,Autosome,0.028163375
Smp_333010,73265833,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_195080,73310752,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_151140,73344725,SJC_S000696,PAR,35,33,Autosome,0.45832088
Smp_054120,73445847,SJC_S000696,PAR,35,33,Autosome,0.45832088
Smp_335760,73457906,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_179740,73473027,SJC_S000696,PAR,35,33,Autosome,0.45832088
Smp_054070,73535397,SJC_S005787,PAR,33,29,Autosome,n.a.
Smp_151100,73554631,SJC_S002231,PAR,32,30,Autosome,0.338153333333333
Smp_178490,73739250,SJC_S002231,PAR,32,30,Autosome,0.338153333333333
Smp_333320,73760801,SJC_S002231,PAR,32,30,Autosome,0.338153333333333
Smp_345400,73797076,SJC_S002231,PAR,32,30,Autosome,0.338153333333333
Smp_204020,73894960,SJC_S002774,PAR,30,24,Autosome,n.a.
Smp_076150,73940968,SJC_S001424,PAR,42,39,Autosome,0.5285856
Smp_163180,73984826,SJC_S002740,PAR,39,38,Autosome,0.64344
Smp_163170,74031777,SJC_S000745,PAR,31,27,Autosome,n.a.
Smp_163160,74073376,SJC_S001341,Excluded,31,26,Autosome,0.571507666666667
Smp_242610,74176051,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_163140,74188796,SJC_S007729,PAR,31,30,Autosome,n.a.
Smp_243920,74226016,SJC_S000132,SM_V7_6,36,32,Autosome,0.0392920272222222
Smp_243910,74237846,SJC_S000132,SM_V7_6,36,32,Autosome,0.0392920272222222
Smp_076050,74272265,SJC_S003620,PAR,36,38,Autosome,0.48645627
Smp_076040,74295695,SJC_S000132,SM_V7_6,36,32,Autosome,0.0392920272222222
Smp_076030,74314355,SJC_S002763,PAR,34,33,Autosome,n.a.
Smp_163110,74342629,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_076010,74379015,SJC_S000007,SM_V7_3,34,31,Autosome,0.0974374198484848
Smp_333330,74412815,SJC_S000007,SM_V7_3,34,31,Autosome,0.0974374198484848
Smp_157940,74482025,SJC_S000007,SM_V7_3,34,31,Autosome,0.0974374198484848
Smp_066200,74490492,SJC_S000007,SM_V7_3,34,31,Autosome,0.0974374198484848
Smp_157930,74514455,SJC_S000007,SM_V7_3,34,31,Autosome,0.0974374198484848
Smp_324110,74533065,SJC_S000007,SM_V7_3,34,31,Autosome,0.0974374198484848
Smp_204010,74541424,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_157920,74544882,SJC_S000007,SM_V7_3,34,31,Autosome,0.0974374198484848
Smp_142850,74614082,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_038140,74628097,SJC_S000007,SM_V7_3,34,31,Autosome,0.0974374198484848
Smp_142820,74662723,SJC_S000260,PAR,34,31,Autosome,0.335159385238095
Smp_335180,74683673,SJC_S000260,PAR,34,31,Autosome,0.335159385238095
Smp_039590,74694573,SJC_S001987,PAR,33,29,Autosome,0.2221601
Smp_039600,74709037,SJC_S001987,PAR,33,29,Autosome,0.2221601
Smp_143730,74732433,SJC_S001755,PAR,36,34,Autosome,0.393383245833333
Smp_340740,74770667,SJC_S001755,PAR,36,34,Autosome,0.393383245833333
Smp_143740,74798403,SJC_S001755,PAR,36,34,Autosome,0.393383245833333
Smp_203990,74804329,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_039640,74821107,SJC_S001755,PAR,36,34,Autosome,0.393383245833333
Smp_039650,74850991,SJC_S001755,PAR,36,34,Autosome,0.393383245833333
Smp_143750,74878233,SJC_S000017,PAR,33,28,Autosome,0.439980451515152
Smp_039670,74954773,SJC_S000017,PAR,33,28,Autosome,0.439980451515152
Smp_143760,74962652,SJC_S000017,PAR,33,28,Autosome,0.439980451515152
Smp_143770,75014573,SJC_S000017,PAR,33,28,Autosome,0.439980451515152
Smp_143780,75017911,SJC_S000017,PAR,33,28,Autosome,0.439980451515152
Smp_143790,75032274,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_244150,75055103,SJC_S000017,PAR,33,28,Autosome,0.439980451515152
Smp_244160,75110458,SJC_S000468,SM_V7_1,34,34,Autosome,-0.0392583833333333
Smp_143810,75141373,SJC_S000017,PAR,33,28,Autosome,0.439980451515152
Smp_324120,75193413,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_343660,75197963,SJC_S004860,PAR,31,27,Autosome,0.339575254545455
Smp_143830,75253926,SJC_S000017,PAR,33,28,Autosome,0.439980451515152
Smp_039740,75298264,SJC_S001708,PAR,33,31,Autosome,0.346716215384615
Smp_039750,75326934,SJC_S001708,PAR,33,31,Autosome,0.346716215384615
Smp_143840,75371823,SJC_S001708,PAR,33,31,Autosome,0.346716215384615
Smp_143860,75393780,SJC_S000341,PAR,33,30,Autosome,0.286593648
Smp_143870,75575827,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_039810,75639334,SJC_S001761,PAR,33,28,Autosome,0.458680623529412
Smp_039820,75702311,SJC_S008132,PAR,39,38,Autosome,n.a.
Smp_324130,75732987,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_306920,75743074,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_306930,75755824,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_039870,75785957,SJC_S001567,PAR,36,35,Autosome,0.4597347
Smp_143900,75856819,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_324150,75873075,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_324160,75916245,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_335190,75924104,SJC_S008615,PAR,31,28,Autosome,0.2780565
Smp_032280,76022358,SJC_S002342,PAR,32,31,Autosome,0.474048
Smp_139650,76113847,SJC_S000007,SM_V7_3,34,31,Autosome,0.0974374198484848
Smp_203970,76128838,SJC_S000007,SM_V7_3,34,31,Autosome,0.0974374198484848
Smp_032310,76164057,SJC_S000007,SM_V7_3,34,31,Autosome,0.0974374198484848
Smp_032320,76181528,SJC_S000007,SM_V7_3,34,31,Autosome,0.0974374198484848
Smp_139680,76191449,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_120070,76202511,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_203950,76214183,SJC_S000260,PAR,34,31,Autosome,0.335159385238095
Smp_309700,76243007,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_032370,76256820,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_306960,76274402,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_306970,76298336,SJC_S007981,PAR,17,22,Autosome,n.a.
Smp_243930,76307130,SJC_S001987,PAR,33,29,Autosome,0.2221601
Smp_139720,76354847,SJC_S000260,PAR,34,31,Autosome,0.335159385238095
Smp_243950,76371359,SJC_S000260,PAR,34,31,Autosome,0.335159385238095
Smp_032420,76422355,SJC_S002870,PAR,37,34,Autosome,0.26947
Smp_243960,76429696,SJC_S000260,PAR,34,31,Autosome,0.335159385238095
Smp_139760,76534516,SJC_S000486,PAR,36,35,Autosome,0.480596231428571
Smp_243970,76599615,SJC_S000486,PAR,36,35,Autosome,0.480596231428571
Smp_139780,76649154,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_032480,76691445,SJC_S000486,PAR,36,35,Autosome,0.480596231428571
Smp_032490,76719155,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_032500,76763996,SJC_S007759,PAR,28,31,Autosome,n.a.
Smp_032510,76807828,SJC_S000486,PAR,36,35,Autosome,0.480596231428571
Smp_032520,76845946,SJC_S000486,PAR,36,35,Autosome,0.480596231428571
Smp_161880,76905399,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_243900,76944499,SJC_S026110,PAR,32,27,Autosome,0.491273
Smp_306980,77077567,SJC_S000716,SM_V7_7,33,29,Autosome,0.123744206666667
Smp_335200,77182535,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_073390,77352404,SJC_S000005,SM_V7_2,34,33,Autosome,0.33461113968254
Smp_073400,77373579,SJC_S000005,SM_V7_2,34,33,Autosome,0.33461113968254
Smp_073410,77402189,SJC_S000005,SM_V7_2,34,33,Autosome,0.33461113968254
Smp_306990,77410992,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_307000,77420832,SJC_S000005,SM_V7_2,34,33,Autosome,0.33461113968254
Smp_307010,77483006,SJC_S000005,SM_V7_2,34,33,Autosome,0.33461113968254
Smp_307020,77506858,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_073470,77519662,SJC_S000912,PAR,34,32,Autosome,-0.019590525
Smp_155060,77574221,SJC_S000005,SM_V7_2,34,33,Autosome,0.33461113968254
Smp_061310,77600591,SJC_S000005,SM_V7_2,34,33,Autosome,0.33461113968254
Smp_061300,77621501,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_155050,77643914,SJC_S000005,SM_V7_2,34,33,Autosome,0.33461113968254
Smp_155040,77781381,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_061250,77846378,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_155030,77867314,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_061230,77926863,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_061210,77944374,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_061200,77964561,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_155020,77981094,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_335770,78024284,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_155000,78113164,SJC_S001318,PAR,32,29,Autosome,n.a.
Smp_266840,78143044,SJC_S001318,PAR,32,29,Autosome,n.a.
Smp_044680,78392064,SJC_S003645,PAR,35,31,Autosome,0.347738021052632
Smp_343930,78402350,SJC_S004305,PAR,36,32,Autosome,n.a.
Smp_146250,78438429,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_146240,78475339,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_175020,78617180,SJC_S002686,PAR,27,23,Autosome,n.a.
Smp_266830,78681729,SJC_S000937,PAR,38,37,Autosome,-0.03310536
Smp_096360,78715594,SJC_S000937,PAR,38,37,Autosome,-0.03310536
Smp_266820,78746539,SJC_S000996,PAR,36,35,Autosome,0.032705528125
Smp_149500,78859064,SJC_S000996,PAR,36,35,Autosome,0.032705528125
Smp_051210,78912249,SJC_S000996,PAR,36,35,Autosome,0.032705528125
Smp_149520,78925999,SJC_S000996,PAR,36,35,Autosome,0.032705528125
Smp_051220,78942123,SJC_S000996,PAR,36,35,Autosome,0.032705528125
Smp_051230,78970729,SJC_S004218,PAR,42,42,Autosome,0.055387
Smp_149530,78993649,SJC_S000019,PAR,34,32,Autosome,0.029980830462963
Smp_051260,79023298,SJC_S000019,PAR,34,32,Autosome,0.029980830462963
Smp_149540,79039869,SJC_S000019,PAR,34,32,Autosome,0.029980830462963
Smp_051280,79049293,SJC_S000019,PAR,34,32,Autosome,0.029980830462963
Smp_344220,79096475,SJC_S000019,PAR,34,32,Autosome,0.029980830462963
Smp_149560,79125259,SJC_S008170,PAR,29,28,Autosome,n.a.
Smp_051290,79145525,SJC_S008170,PAR,29,28,Autosome,n.a.
Smp_051300,79166119,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_324190,79175859,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_324200,79212221,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_344230,79269761,SJC_S000019,PAR,34,32,Autosome,0.029980830462963
Smp_051320,79321601,SJC_S000019,PAR,34,32,Autosome,0.029980830462963
Smp_345430,79345411,SJC_S000019,PAR,34,32,Autosome,0.029980830462963
Smp_163660,79460997,SJC_S000019,PAR,34,32,Autosome,0.029980830462963
Smp_077070,79490450,SJC_S000019,PAR,34,32,Autosome,0.029980830462963
Smp_077090,79521151,SJC_S000019,PAR,34,32,Autosome,0.029980830462963
Smp_324210,79548387,SJC_S000019,PAR,34,32,Autosome,0.029980830462963
Smp_163670,79560691,SJC_S000019,PAR,34,32,Autosome,0.029980830462963
Smp_245470,79588220,SJC_S001260,PAR,34,32,Autosome,n.a.
Smp_077120,79635538,SJC_S001613,PAR,34,31,Autosome,n.a.
Smp_243810,79708686,SJC_S001613,PAR,34,31,Autosome,n.a.
Smp_163710,79731576,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_163720,79777766,SJC_S000019,PAR,34,32,Autosome,0.029980830462963
Smp_347220,79815896,SJC_S005674,Excluded,29,25,Autosome,n.a.
Smp_077180,79843776,SJC_S000019,PAR,34,32,Autosome,0.029980830462963
Smp_307080,79856902,SJC_S000019,PAR,34,32,Autosome,0.029980830462963
Smp_307090,79906880,SJC_S000019,PAR,34,32,Autosome,0.029980830462963
Smp_077230,80050956,SJC_S001757,PAR,33,31,Autosome,-0.000678466666666666
Smp_194840,80076561,SJC_S001757,PAR,33,31,Autosome,-0.000678466666666666
Smp_163750,80099072,SJC_S001757,PAR,33,31,Autosome,-0.000678466666666666
Smp_324220,80227662,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_163760,80281952,SJC_S000490,PAR,34,32,Autosome,0.0834710224615385
Smp_077280,80331237,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_163780,80334313,SJC_S000490,PAR,34,32,Autosome,0.0834710224615385
Smp_077310,80407301,SJC_S000490,PAR,34,32,Autosome,0.0834710224615385
Smp_163790,80445406,SJC_S000490,PAR,34,32,Autosome,0.0834710224615385
Smp_163810,80582697,SJC_S000367,PAR,31,28,Autosome,0.0407568570967742
Smp_335210,80711396,SJC_S000367,PAR,31,28,Autosome,0.0407568570967742
Smp_163820,80724127,SJC_S000367,PAR,31,28,Autosome,0.0407568570967742
Smp_163830,80828376,SJC_S000190,PAR,24,23,Autosome,0.00756226894736842
Smp_077390,80839058,SJC_S000190,PAR,24,23,Autosome,0.00756226894736842
Smp_077400,80840188,SJC_S000190,PAR,24,23,Autosome,0.00756226894736842
Smp_163840,80868743,SJC_S000586,PAR,31,29,Autosome,0.110391063125
Smp_163850,80896533,SJC_S000586,PAR,31,29,Autosome,0.110391063125
Smp_243820,80908607,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_163880,80937343,SJC_S000586,PAR,31,29,Autosome,0.110391063125
Smp_243830,80967860,SJC_S000586,PAR,31,29,Autosome,0.110391063125
Smp_345440,81004534,SJC_S000586,PAR,31,29,Autosome,0.110391063125
Smp_316610,81084928,SJC_S004261,PAR,31,28,Autosome,0.0458027375
Smp_163930,81198512,SJC_S001391,PAR,30,28,Autosome,-0.00796414285714286
Smp_243840,81461518,SJC_S000288,PAR,32,31,Autosome,0.00855238216216216
Smp_131450,81534315,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_016990,81611484,SJC_S000288,PAR,32,31,Autosome,0.00855238216216216
Smp_131460,81628032,SJC_S000288,PAR,32,31,Autosome,0.00855238216216216
Smp_017010,81679914,SJC_S002488,PAR,59,56,Autosome,-0.033735
Smp_017020,81750635,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_068500,81794156,SJC_S001036,PAR,38,35,Autosome,0.00351860445714286
Smp_324230,81811044,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_131470,81910339,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_131480,81938030,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_324240,81958505,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_324250,81977250,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_131490,82009689,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_342600,82026037,SJC_S001036,PAR,38,35,Autosome,0.00351860445714286
Smp_017070,82052470,SJC_S001036,PAR,38,35,Autosome,0.00351860445714286
Smp_340260,82076933,SJC_S001036,PAR,38,35,Autosome,0.00351860445714286
Smp_316620,82111611,SJC_S001036,PAR,38,35,Autosome,0.00351860445714286
Smp_244100,82139500,SJC_S001036,PAR,38,35,Autosome,0.00351860445714286
Smp_324260,82180200,SJC_S001036,PAR,38,35,Autosome,0.00351860445714286
Smp_333350,82182420,SJC_S001036,PAR,38,35,Autosome,0.00351860445714286
Smp_342610,82203971,SJC_S001036,PAR,38,35,Autosome,0.00351860445714286
Smp_307170,82277639,SJC_S004279,PAR,33,30,Autosome,n.a.
Smp_243850,82282168,SJC_S000208,PAR,33,31,Autosome,0.0944774687068966
Smp_131580,82394909,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_160270,82430939,SJC_S000208,PAR,33,31,Autosome,0.0944774687068966
Smp_345170,82448996,SJC_S000208,PAR,33,31,Autosome,0.0944774687068966
Smp_160290,82470789,SJC_S000208,PAR,33,31,Autosome,0.0944774687068966
Smp_345180,82490514,SJC_S001036,PAR,38,35,Autosome,0.00351860445714286
Smp_345190,82503989,SJC_S000208,PAR,33,31,Autosome,0.0944774687068966
Smp_070310,82535869,SJC_S000208,PAR,33,31,Autosome,0.0944774687068966
Smp_160320,82601011,SJC_S000208,PAR,33,31,Autosome,0.0944774687068966
Smp_070330,82653436,SJC_S000208,PAR,33,31,Autosome,0.0944774687068966
Smp_070340,82668600,SJC_S000208,PAR,33,31,Autosome,0.0944774687068966
Smp_244110,82700806,SJC_S002291,PAR,32,25,Autosome,0.012015985
Smp_160340,82704553,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_070360,82721246,SJC_S000208,PAR,33,31,Autosome,0.0944774687068966
Smp_070370,82747926,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_324270,82754366,SJC_S000208,PAR,33,31,Autosome,0.0944774687068966
Smp_070380,82790216,SJC_S000578,PAR,34,32,Autosome,-0.00330934775510204
Smp_198560,82839716,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_075500,82850907,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_324280,82903120,SJC_S000578,PAR,34,32,Autosome,-0.00330934775510204
Smp_162900,82919870,SJC_S000578,PAR,34,32,Autosome,-0.00330934775510204
Smp_075560,83014709,SJC_S000578,PAR,34,32,Autosome,-0.00330934775510204
Smp_162910,83019180,SJC_S000578,PAR,34,32,Autosome,-0.00330934775510204
Smp_162920,83089259,SJC_S000578,PAR,34,32,Autosome,-0.00330934775510204
Smp_243870,83118119,SJC_S000578,PAR,34,32,Autosome,-0.00330934775510204
Smp_324290,83138440,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_333370,83146969,SJC_S000578,PAR,34,32,Autosome,-0.00330934775510204
Smp_162940,83289146,SJC_S017458,PAR,41,37,Autosome,n.a.
Smp_204290,83352003,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_075640,83353963,SJC_S000267,PAR,34,34,Autosome,0.022840205
Smp_162960,83377259,SJC_S000267,PAR,34,34,Autosome,0.022840205
Smp_162970,83401739,SJC_S000267,PAR,34,34,Autosome,0.022840205
Smp_204280,83488202,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_162980,83502059,SJC_S002518,PAR,27,20,Ambiguous,0.0250466023809524
Smp_244130,83527254,SJC_S001533,Excluded,31,31,Autosome,-0.0129070725
Smp_316630,83561967,SJC_S000267,PAR,34,34,Autosome,0.022840205
Smp_163000,83587137,SJC_S000607,Excluded,33,29,Autosome,-0.04710705
Smp_324300,83683347,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_324310,83722777,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_324320,83755638,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_336780,83776428,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_155110,83834537,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_084180,83858007,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_167840,83881533,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
